index	genre	filename	year	old_index	source1	source2	sentence1	sentence2	score
2506	main_captions	MSRvid	2019	2507	none	none	A woman is putting makeup on her eyelid	A woman is applying cosmetics on her eyelid.	5.0
1718	main_captions	MSRvid	2019	1719	none	none	A man is playing baseball with a flute	A man is playing field soccer	1.965
2886	main_captions	MSRvid	2019	2887	none	none	A person is mixing the ingredients in the mixer for the man.	A woman is breaking two eggs in a bowl	2.1
3615	main_captions	MSRvid	2019	3616	none	none	No one is fighting their fists in a ring	Two men are fighting their fists in a ring	3.6
3806	main_captions	MSRvid	2019	3807	none	none	A race car driver is standing and fiercely pointing his hand to the sky.	A race car driver is standing and pointing his hand to the sky	4.6
2479	main_captions	MSRvid	2019	2480	none	none	The man is setting up the camera and taking pictures of the sunset at the beach	The man is setting up a camera and takes photographs of a sunset on a beach.	5.0
1698	main_captions	MSRvid	2019	1699	none	none	A white car is being driven by a man	The interviewer is giving the man a break	1.6
2864	main_captions	MSRvid	2019	2865	none	none	The man is playing the flute	The man is playing a guitar	2.4
3614	main_captions	MSRvid	2019	3615	none	none	The person is driving a motorcycle on a sand trail	A person is riding a motorbike at a motocross-related event.	3.4
3803	main_captions	MSRvid	2019	3804	none	none	A small girl wearing a pink shirt is playing t-ball and bouncing	A small girl in a pink shirt is playing t-ball and bouncing	4.9
2474	main_captions	MSRvid	2019	2475	none	none	A dog is walking along the snowdrift	A dog is walking along a snowdrift	5.0
1679	main_captions	MSRvid	2019	1680	none	none	A person is doing a trick with some cards.	A man is frying a tortilla	1.0
2851	main_captions	MSRvid	2019	2852	none	none	A man is holding an acoustic guitar.	The woman is playing an electric guitar	2.6
3612	main_captions	MSRvid	2019	3613	none	none	The man is erasing another man&#39;s work on the blackboard	Girl is erasing another man&#39;s work from the board	3.2
3799	main_captions	MSRvid	2019	3800	none	none	A child with blond hair is holding a yellow bottle	A blonde child is holding a yellow bottle	4.9
2456	main_captions	MSRvid	2019	2457	none	none	A man and a child are kayaking through the calm waters	Man and child are kayaking across calm waters	5.0
1664	main_captions	MSRvid	2019	1665	none	none	The man is doing a magic trick	Some dangerous men with knives are throwing a bicycle against a tree.	1.5
2835	main_captions	MSRvid	2019	2836	none	none	Three asian kids are dancing and one man is looking	The children of the family are playing and waiting	2.3
3606	main_captions	MSRvid	2019	3607	none	none	The children of the family are playing and waiting	There are no children playing and waiting	3.1
3798	main_captions	MSRvid	2019	3799	none	none	A man is making a speech at a podium	A man is speaking at a podium	4.8
2416	main_captions	MSRvid	2019	2417	none	none	The parrot is talking	A parrot is talking	5.0
1648	main_captions	MSRvid	2019	1649	none	none	A person is riding a motorcycle	A person is chopping an onion	1.4
2819	main_captions	MSRvid	2019	2820	none	none	A man is passionately playing a guitar.	The guitar player loves the man passionately	2.5
3605	main_captions	MSRvid	2019	3606	none	none	The woman is adding sugar to the meat	A woman is adding spices to some meat	3.9
3795	main_captions	MSRvid	2019	3796	none	none	The man is abruptly knocked off a horse	The man is being knocked off the horse	4.3
2414	main_captions	MSRvid	2019	2415	none	none	A group of children are playing in a structure that is colorful.	A group of children are playing in a colorful structure.	5.0
1574	main_captions	MSRvid	2019	1575	none	none	Two women are talking	Two men are playing the guitar	1.3
2818	main_captions	MSRvid	2019	2819	none	none	A man is dancing	A man is praying	2.4
3602	main_captions	MSRvid	2019	3603	none	none	A boy is surfing and riding a wave	A blonde girl is riding waves	3.6
3794	main_captions	MSRvid	2019	3795	none	none	The guitar is being played by a child	A child is playing the guitar	4.8
2378	main_captions	MSRvid	2019	2379	none	none	Lama is covering a topless woman	A topless woman is being covered in mud.	5.0
1544	main_captions	MSRvid	2019	1545	none	none	There&#39;s no man playing the guitar	A woman is putting on lipstick	1.0
2800	main_captions	MSRvid	2019	2801	none	none	A man is sitting in a field	There is no person wearing a hat and sitting on the grass	2.7
3599	main_captions	MSRvid	2019	3600	none	none	A person is riding a bicycle on one wheel	There is no man in a black jacket doing tricks on a motorcycle	3.2
3793	main_captions	MSRvid	2019	3794	none	none	Several people are eating at red tables in a crowded restaurant with purple lights	Several customers are eating in a crowded restaurant with purple lights	4.6
2367	main_captions	MSRvid	2019	2368	none	none	A person is wrapping a tortilla	A tortilla is being folded by one person	5.0
1519	main_captions	MSRvid	2019	1520	none	none	The man is giving an interview	There&#39;s no white car being driven by man	1.0
2799	main_captions	MSRvid	2019	2800	none	none	The man is not dancing	Three women are dancing	2.9
3595	main_captions	MSRvid	2019	3596	none	none	A sea turtle is looking for fish	The turtle is following the fish	3.8
3790	main_captions	MSRvid	2019	3791	none	none	The man is riding a bike in the snow and is wearing a red jacket	The cyclist is riding a bike in the snow and wearing a red jacket	4.4
2364	main_captions	MSRvid	2019	2365	none	none	Orange rescue boat is running through the water	The rescue boat, which is orange, is running through the water.	5.0
1501	main_captions	MSRvid	2019	1502	none	none	A man is exercising	A baby is laughing	1.1
2779	main_captions	MSRvid	2019	2780	none	none	The man is playing a guitar	A man is playing a brilliantly trumpet	2.4
3592	main_captions	MSRvid	2019	3593	none	none	A person is chopping an onion	A person is gathering pieces of an onion	3.4
3789	main_captions	MSRvid	2019	3790	none	none	A man with climbing equipment is hanging on a rock, which is vertical and white.	A man with climbing gear is hanging on a vertical white rock	4.8
2361	main_captions	MSRvid	2019	2362	none	none	The woman is cracking eggs in a bowl	Eggs are being cracked in a bowl by the woman	5.0
1465	main_captions	MSRvid	2019	1466	none	none	The horse is being ridden by the girl	The girl is spraying the plants with water	1.4
2778	main_captions	MSRvid	2019	2779	none	none	Two men are making a funny skit with a boxer in front of a crowd of people.	A funny crowd of people are making a skit of two men boxing	2.9
3586	main_captions	MSRvid	2019	3587	none	none	A girl in a blue uniform is quickly raising her arm	The girl in blue and white uniform is cheering	3.8
3788	main_captions	MSRvid	2019	3789	none	none	A blonde woman is sitting on the roof of a yellow vehicle and two people are inside	A woman with blond hair is sitting on the roof of a yellow vehicle and two people are inside	4.5
2294	main_captions	MSRvid	2019	2295	none	none	A man is wearing a straw hat and smoking a cigarette.	The man in the straw hat is smoking a cigarette	5.0
1455	main_captions	MSRvid	2019	1456	none	none	A band is singing	A woman is carefully removing her makeup.	1.0
2775	main_captions	MSRvid	2019	2776	none	none	Two dogs are fighting and hugging	A brown dog is attacking another animal in front of the tall man in pants	2.9
3583	main_captions	MSRvid	2019	3584	none	none	A woman is not cutting prawns	A woman is cutting prawns	3.5
3787	main_captions	MSRvid	2019	3788	none	none	A man in paint-covered clothes is sitting outside in a busy area writing something.	A man is wearing clothes that are covered with paint and is sitting in a busy area writing something.	4.8
2276	main_captions	MSRvid	2019	2277	none	none	Two men are making a funny skit with a boxer in front of a crowd of people.	Two men are doing a very funny sketch with a boxer in front of a crowd of people	5.0
1447	main_captions	MSRvid	2019	1448	none	none	An angry man is aiming at a chimpanzee kicking	The woman is pouring oil in a sautese	1.0
2768	main_captions	MSRvid	2019	2769	none	none	A woman is cutting a tomato	a man is cutting a potato	2.7
3574	main_captions	MSRvid	2019	3575	none	none	A man, a woman and two girls are walking on the beach.	A group of people are near the sea.	3.8
3786	main_captions	MSRvid	2019	3787	none	none	Two men are fighting in a cow pasture	Two men are fighting in a cow pasture	4.9
2237	main_captions	MSRvid	2019	2238	none	none	A woman is using a sewing machine.	A woman is sewing with a machine	5.0
1424	main_captions	MSRvid	2019	1425	none	none	A boy is filling a jug with water	A woman is emptying the water from a mug	1.8
2737	main_captions	MSRvid	2019	2738	none	none	A woman is cutting some flowers.	A woman is cutting broccoli	2.865
3568	main_captions	MSRvid	2019	3569	none	none	A cat is not crawling under furniture	A cat is crawling under a piece of furniture	3.8
3785	main_captions	MSRvid	2019	3786	none	none	The food in the trays is being eaten by the puppies	Some kittens are eating.	4.4
2229	main_captions	MSRvid	2019	2230	none	none	A cat is stuck in the shovel of a moving fan	A cat is trapped in a moving ceiling fan	5.0
1414	main_captions	MSRvid	2019	1415	none	none	Someone is feeding an animal	Someone is playing the piano	1.3
2735	main_captions	MSRvid	2019	2736	none	none	The man is silent and still	The man is singing and playing the guitar	2.5
3562	main_captions	MSRvid	2019	3563	none	none	Some women are holding hands in a circle and are dancing	A small group of women are holding each other and dancing together.	3.9
3784	main_captions	MSRvid	2019	3785	none	none	A man is having fun with the water	A man is playing with water	4.5
2216	main_captions	MSRvid	2019	2217	none	none	The man is typing on a machine used for shorthand	A man is typing on a machine used for shorthand	5.0
1387	main_captions	MSRvid	2019	1388	none	none	The man is holding bread	The woman is slicing herbs	1.2
2734	main_captions	MSRvid	2019	2735	none	none	A man is dancing on the ceiling of a room.	A man is dying on the floor	2.5
3556	main_captions	MSRvid	2019	3557	none	none	There&#39;s no man playing the piano	A man is playing a wooden flute	3.7
3783	main_captions	MSRvid	2019	3784	none	none	A kitten is eating	Some kittens are eating.	4.8
2199	main_captions	MSRvid	2019	2200	none	none	A man is riding a horse	The man is riding a horse	5.0
1368	main_captions	MSRvid	2019	1369	none	none	A woman is cutting a white onion	A horse is standing	1.0
2719	main_captions	MSRvid	2019	2720	none	none	Three young men are running, jumping and kicking near a vending machine.	Three men are jumping from a high wall	2.8
3547	main_captions	MSRvid	2019	3548	none	none	Several ferrets are climbing into the cage.	Ferrets are climbing shelf below	3.7
3780	main_captions	MSRvid	2019	3781	none	none	A boy in a blue shirt has dirt on his face	A boy in a blue-dyed shirt has dirt on his face	4.7
2194	main_captions	MSRvid	2019	2195	none	none	A door is being opened by a man.	A man is opening a door.	5.0
1349	main_captions	MSRvid	2019	1350	none	none	Two men are playing table tennis	A woman is dancing alone	1.1
2717	main_captions	MSRvid	2019	2718	none	none	The kitten is not playing with a toy	A kitten is playing with a toy.	2.4
3546	main_captions	MSRvid	2019	3547	none	none	The man is cleaning the chalkboard drawing	The man is erasing another man&#39;s work on the blackboard	3.8
3779	main_captions	MSRvid	2019	3780	none	none	A cartoon plane is landing	A plane is landing	4.4
2142	main_captions	MSRvid	2019	2143	none	none	The dog is licking the baby	A dog is licking a baby	5.0
1309	main_captions	MSRvid	2019	1310	none	none	A girl is combing the tail hair of a little pony	A man is sitting on the chair	1.0
2713	main_captions	MSRvid	2019	2714	none	none	The milk is being drunk by a cat	A drunk man is milking a cat	2.4
3535	main_captions	MSRvid	2019	3536	none	none	A man is getting into a car in a garage	A man is arranging a garage for the car.	3.0
3778	main_captions	MSRvid	2019	3779	none	none	Two cats are fighting each other playfully	Two cats are fighting each other	4.4
2134	main_captions	MSRvid	2019	2135	none	none	The person is boiling noodles	One person is boiling pasta	5.0
1288	main_captions	MSRvid	2019	1289	none	none	A crowd of people are near the water.	A group of children in uniforms are standing at a gate and one is kissing their mother	1.9
2702	main_captions	MSRvid	2019	2703	none	none	Some water is being drunk by a cat	A drunk man is carefully watering a cat.	2.8
3530	main_captions	MSRvid	2019	3531	none	none	The man is pouring oil on some tomatoes	Few men like to dump tomato oil	3.9
3776	main_captions	MSRvid	2019	3777	none	none	A man is following a woman through the woods	The man and the woman are walking	4.0
2133	main_captions	MSRvid	2019	2134	none	none	Tofu is being sliced by a woman	A woman is slicing tofu	5.0
1257	main_captions	MSRvid	2019	1258	none	none	A person is dancing	A man is thinking	1.1
2696	main_captions	MSRvid	2019	2697	none	none	A dog, which is black, and a white are staring at each other in the street.	Along two streets, different dog breeds are being watched.	2.9
3523	main_captions	MSRvid	2019	3524	none	none	The man and the woman are not walking	A man and a woman are walking through the woods	3.0
3773	main_captions	MSRvid	2019	3774	none	none	Snowboarder is jumping off a snow covered hill	Snowboarder is jumping from the snow.	4.6
2113	main_captions	MSRvid	2019	2114	none	none	The man is sitting on the floor in a room and strumming a guitar	A man is sitting on the floor in a room and is strumming a guitar	5.0
1217	main_captions	MSRvid	2019	1218	none	none	There&#39;s no climbing panda	A man is climbing a rope	1.3
2680	main_captions	MSRvid	2019	2681	none	none	Orange dice are being thrown by a cook to earn the pepper	A cook is slicing some bell peppers	2.5
3519	main_captions	MSRvid	2019	3520	none	none	A lot of boys are playing with a ball in front of a large wooden door.	Children are playing in front of a large door.	3.4
3771	main_captions	MSRvid	2019	3772	none	none	A person in a blue jacket is jumping off a tall concrete wall	A person in a blue jacket is jumping from a high cement wall.	4.9
2110	main_captions	MSRvid	2019	2111	none	none	A man is pouring oil into a sautese	Oil is being poured into a sautese by a man	5.0
1211	main_captions	MSRvid	2019	1212	none	none	A crowd of people are far from the water	A group of children in uniforms are standing at a gate and one is kissing their mother	1.0
2667	main_captions	MSRvid	2019	2668	none	none	A woman on a rock is lying on a blanket and reading a book.	A sitting woman is singing a song and playing the guitar	2.6
3517	main_captions	MSRvid	2019	3518	none	none	A man is breaking tiles with his hands.	A man is restoring tiles with his hands.	3.7
3769	main_captions	MSRvid	2019	3770	none	none	Two men and a girl in front of a wooden wall are posing with funny faces	Two men and a girl in front of a wooden wall are making funny faces	4.8
2100	main_captions	MSRvid	2019	2101	none	none	The man in the straw hat is smoking a cigarette	A cigarette is being smoked by the man in the straw hat	5.0
1174	main_captions	MSRvid	2019	1175	none	none	The woman is riding elephant	A man is recklessly riding a horse	1.8
2638	main_captions	MSRvid	2019	2639	none	none	The man is slicing the potato	The man is not slicing the potato	2.9
3511	main_captions	MSRvid	2019	3512	none	none	A girl with a black bag is in a crowded train	An asian woman in the crowd is carrying a black bag	3.2
3768	main_captions	MSRvid	2019	3769	none	none	The man is lifting weights	The man is not lifting weights	4.0
2094	main_captions	MSRvid	2019	2095	none	none	Two women are wearing bikinis and walking on the sand	Two women are wearing bikinis and are walking on the sand	5.0
1136	main_captions	MSRvid	2019	1137	none	none	A woman is shaking on a blanket while lying on someone reading a book.	A sitting woman is singing a song and playing the guitar	1.6
2630	main_captions	MSRvid	2019	2631	none	none	The machine is not sharpening a pencil	A machine is sharpening a pencil	2.8
3508	main_captions	MSRvid	2019	3509	none	none	There are no women slicing an eggplant	The woman is cutting a vegetable	3.0
3765	main_captions	MSRvid	2019	3766	none	none	A group of race dogs are wearing striped uniforms and are running down the track.	A group of dogs bred for running are wearing striped uniforms and are running along the way.	4.7
2092	main_captions	MSRvid	2019	2093	none	none	A potato is being sliced by the woman	A woman is slicing a potato	5.0
1111	main_captions	MSRvid	2019	1112	none	none	There&#39;s no man playing the flute	A man is playing field soccer	1.1
2628	main_captions	MSRvid	2019	2629	none	none	The noisy man was not allowed to play the guitar	A man is playing the loud guitar	2.6
3500	main_captions	MSRvid	2019	3501	none	none	There are no children waking up	A girl is waking up	3.6
3764	main_captions	MSRvid	2019	3765	none	none	A woman is casting a shadow	A woman is putting makeup on her eyelid	4.3
2081	main_captions	MSRvid	2019	2082	none	none	A man is playing a wooden flute	A wooden flute is played by a man	5.0
1102	main_captions	MSRvid	2019	1103	none	none	A jet is not flying	A puppy is barking	1.0
2617	main_captions	MSRvid	2019	2618	none	none	A woman is collecting tap water in a mug	The jug is being filled with water by a boy	2.4
3498	main_captions	MSRvid	2019	3499	none	none	Two men are making a funny skit with a boxer in front of a crowd of people.	Two men with a dog are boring a crowd of people	3.3
3763	main_captions	MSRvid	2019	3764	none	none	A young girl is standing in a group and is wearing a black shirt and pink beads	A girl is standing in a group and is wearing a black shirt and pink beads	4.5
2072	main_captions	MSRvid	2019	2073	none	none	A man is slicing a bread	A man is slicing bread	5.0
1047	main_captions	MSRvid	2019	1048	none	none	A man is opening a tiny package containing headphones	A man is singing and playing the guitar	1.5
2614	main_captions	MSRvid	2019	2615	none	none	A man is singing to a woman	A man is talking on the phone.	2.0
3488	main_captions	MSRvid	2019	3489	none	none	A man is crouching in the bush and is taking a picture	A man is crouching and holding a camera	3.7
3756	main_captions	MSRvid	2019	3757	none	none	A man is playing a guitar	Someone is playing the guitar	4.6
2058	main_captions	MSRvid	2019	2059	none	none	Someone is folding a piece of paper.	An individual is folding a piece of paper.	5.0
1032	main_captions	MSRvid	2019	1033	none	none	Someone is scratching an animal&#39;s belly	There&#39;s no woman caressing a lemur	1.9
2610	main_captions	MSRvid	2019	2611	none	none	A potato peel is falling on a woman	The man is slicing potatoes	2.2
3487	main_captions	MSRvid	2019	3488	none	none	The piece of paper is not being cut	The paper is being cut with scissors	3.5
3755	main_captions	MSRvid	2019	3756	none	none	The man is sprinkling cheese on pizza	A man is putting some cheese on a pizza	4.7
2018	main_captions	MSRvid	2019	2019	none	none	A furry brown dog is crossing the grassy area	The furry brown dog is running through the grassy area	5.0
964	main_captions	MSRvid	2019	965	none	none	Oil is being poured into a frying pan by the woman	The boy is playing the piano	1.0
2605	main_captions	MSRvid	2019	2606	none	none	A girl is playing the guitar	The guitarist is loving a girl	2.8
3486	main_captions	MSRvid	2019	3487	none	none	A man is folding a tortilla	A man is unfolding a tortilla	3.8
3753	main_captions	MSRvid	2019	3754	none	none	A man is wearing a straw hat and smoking a cigarette.	A person is wearing a straw hat and smoking a cigarette.	4.7
1992	main_captions	MSRvid	2019	1993	none	none	A wee boy in a shirt, who is yellow, is laughing at the beach	A wee boy in a yellow shirt is laughing at the beach	5.0
956	main_captions	MSRvid	2019	957	none	none	Some people are standing	A group of boy scouts are walking through the grass	1.8
2581	main_captions	MSRvid	2019	2582	none	none	Someone is playing a piano	There&#39;s nobody playing the guitar	2.7
3481	main_captions	MSRvid	2019	3482	none	none	The boy is riding on a tricycle	The boy is not riding a tricycle	3.9
3752	main_captions	MSRvid	2019	3753	none	none	A rhino is grazing in a field	Rhino is grazing in the grass	4.4
1976	main_captions	MSRvid	2019	1977	none	none	The woman is wearing a colorful shirt and a lot of jewelry	A woman is wearing a colorful shirt and lots of jewelry.	5.0
906	main_captions	MSRvid	2019	907	none	none	There&#39;s no woman riding a horse	A man is opening a package containing headphones	1.0
2575	main_captions	MSRvid	2019	2576	none	none	A woman is collecting tap water in a mug	There&#39;s no boy filling a jug with water	2.6
3470	main_captions	MSRvid	2019	3471	none	none	The man is not cutting a tree trunk with an ax	A man is chopping a log with an ax	3.7
3751	main_captions	MSRvid	2019	3752	none	none	A black and white dog is playing with a tattered volleyball ball in a brown field.	A black and white dog is playing with a withered volleyball	4.3
1968	main_captions	MSRvid	2019	1969	none	none	The girl is sitting on the couch and is crocheting	The girl is sitting on the couch and doing crochet	5.0
892	main_captions	MSRvid	2019	893	none	none	An alligator is slapping a man&#39;s mouth	A person is pouring chopped vegetables into a pan on the stove	1.0
2565	main_captions	MSRvid	2019	2566	none	none	Some horses are resting on the green grass.	Jockeys are running horses in the field, which is completely green	2.9
3466	main_captions	MSRvid	2019	3467	none	none	The person is slicing onions	There is no person peeling an onion	3.1
3749	main_captions	MSRvid	2019	3750	none	none	A girl is brushing her hair	A girl is combing her hair	4.435
1958	main_captions	MSRvid	2019	1959	none	none	The man is playing the guitar	A man is playing the guitar	5.0
863	main_captions	MSRvid	2019	864	none	none	A woman is putting on some makeup carefully.	A band is singing	1.0
2564	main_captions	MSRvid	2019	2565	none	none	Some people are singing	A group of people are silent	2.1
3462	main_captions	MSRvid	2019	3463	none	none	A rhino is grazing in a field	There are no rhinos grazing in a field	3.3
3747	main_captions	MSRvid	2019	3748	none	none	Brown dog and red dog are playing on the beach	A brown dog and a red dog are having fun on the beach.	4.9
1948	main_captions	MSRvid	2019	1949	none	none	A violin is being played by a man	A man is playing a violin	5.0
840	main_captions	MSRvid	2019	841	none	none	Many children are standing	Two girls are sitting on the floor	1.8
2551	main_captions	MSRvid	2019	2552	none	none	A cowgirl is riding in a barrel near a horse at the corner	A cowgirl is riding a horse and surrounding a barrel	2.8
3460	main_captions	MSRvid	2019	3461	none	none	There&#39;s no guinea pig eating a carrot	A little guinea pig is gnawing and eating a piece of carrot on the ground.	3.6
3743	main_captions	MSRvid	2019	3744	none	none	A man is cutting a box.	A box is being cut by a man	4.9
1929	main_captions	MSRvid	2019	1930	none	none	A little dog is chasing a big brown cow	A dog, which is small, is chasing a big brown cow	5.0
821	main_captions	MSRvid	2019	822	none	none	The woman is pouring oil in a sautese	A chimpanzee is aggressively kicking the target	1.0
2547	main_captions	MSRvid	2019	2548	none	none	A white man is strolling a dog through the brown water with difficulty	A dog that has brown and white fur is trotting in the shallows	2.3
3457	main_captions	MSRvid	2019	3458	none	none	A small boy is watching a family that is hitting a baseball	A family is watching a small boy who is hitting a baseball	3.7
3741	main_captions	MSRvid	2019	3742	none	none	The woman is slicing a clove of garlic	A woman is slicing a clove of garlic	4.8
1927	main_captions	MSRvid	2019	1928	none	none	A piece of wood is being screwed to a wall by a man	A man is screwing a piece of wood into a wall	5.0
817	main_captions	MSRvid	2019	818	none	none	The patient is helping the doctor	Doctors are reviving a man	1.8
2520	main_captions	MSRvid	2019	2521	none	none	A girl has a shirt and is keeping her mouth open	An Asian girl in front of a brick window looks surprised	2.6
3453	main_captions	MSRvid	2019	3454	none	none	Several swimmers are jumping out of the water	Swimmers are competing in a lake	3.2
3740	main_captions	MSRvid	2019	3741	none	none	A man is doing a bike trick in midair	A cyclist is fearlessly doing a trick in the air.	4.065
1924	main_captions	MSRvid	2019	1925	none	none	The man is emerging from a swamp	A man is emerging from a swamp	5.0
816	main_captions	MSRvid	2019	817	none	none	A group of people are near the ocean.	A group of children in uniforms are standing at a gate and one is kissing their mother	1.8
2502	main_captions	MSRvid	2019	2503	none	none	The man is doing a magic trick	A man is dangerously extracting knives from a tree.	2.0
3451	main_captions	MSRvid	2019	3452	none	none	A cheetah is being shaken by its prey across a field	A cheetah is chasing its prey across a field	3.8
3739	main_captions	MSRvid	2019	3740	none	none	Some bearded man is standing near a shopping cart and is holding a cardboard sign.	A bearded man is standing near a shopping cart and is holding a cardboard sign.	4.9
1861	main_captions	MSRvid	2019	1862	none	none	A surfer is leaning against a surfboard	The surfer is leaning against a surfboard	5.0
804	main_captions	MSRvid	2019	805	none	none	A guy is playing excitedly with a sock ball	The man is not playing the piano	1.5
2501	main_captions	MSRvid	2019	2502	none	none	A man and a woman are walking around the city together.	A man and a woman are walking through the wooded area.	2.9
3445	main_captions	MSRvid	2019	3446	none	none	A man is cutting a paper.	A person is not tearing paper	3.1
3738	main_captions	MSRvid	2019	3739	none	none	A man is talking to the woman who is sitting next to him and is driving a car	A woman is driving a car and is talking to the man who is sitting next to her	4.3
1852	main_captions	MSRvid	2019	1853	none	none	The woman is slicing cooked octopus	The woman is cutting cooked octopus	5.0
783	main_captions	MSRvid	2019	784	none	none	Two people are arguing near a crowd	A woman is being kissed by a man	1.1
2486	main_captions	MSRvid	2019	2487	none	none	The speaker likes parrots	The parrot is speaking into the microphone	2.6
3434	main_captions	MSRvid	2019	3435	none	none	A man is not playing a child in the pool that is near the ocean	A father is playing his daughter in the pool	3.0
3737	main_captions	MSRvid	2019	3738	none	none	The man is not playing acoustic guitar	The man is playing an acoustic guitar	4.2
1847	main_captions	MSRvid	2019	1848	none	none	Small boy is wearing a yellow tank top and is laughing	A small boy is wearing a yellow tank top and is laughing	5.0
751	main_captions	MSRvid	2019	752	none	none	A woman is dipping a shrimp in the batter	There&#39;s no man driving the car	1.0
2448	main_captions	MSRvid	2019	2449	none	none	A man is talking	A man is standing still	2.8
3433	main_captions	MSRvid	2019	3434	none	none	The woman is chopping garlic	The woman is not chopping garlic	3.0
3735	main_captions	MSRvid	2019	3736	none	none	One daughter is being pushed by her father in a go-cart and another girl is watching	One father is pushing his daughter in a go-cart and another girl is watching	4.5
1838	main_captions	MSRvid	2019	1839	none	none	Some people are going through the snow landscape which is beautiful and snowy	Some people are walking through the snow of a beautiful snowy landscape.	5.0
744	main_captions	MSRvid	2019	745	none	none	A toy device is amusing a cat	The boy is playing in the mud	1.0
2430	main_captions	MSRvid	2019	2431	none	none	A monkey is riding a bicycle	A man is stopping the bike	2.2
3430	main_captions	MSRvid	2019	3431	none	none	A woman is washing a large pepper	A woman is slicing a large pepper.	3.9
3729	main_captions	MSRvid	2019	3730	none	none	The small boy with brown hair is jumping from a brown chair to the floor	A young boy is jumping fast from a chair	4.1
1823	main_captions	MSRvid	2019	1824	none	none	The boy and the girl are playing at outdoor gym	A boy and a girl are playing outside the gym	5.0
712	main_captions	MSRvid	2019	713	none	none	A man is mixing	A man is mowing a lawn	1.2
2429	main_captions	MSRvid	2019	2430	none	none	A woman is pouring a mixture into a bowl and mixing it	A woman is preparing a sautese for the eggs	2.4
3429	main_captions	MSRvid	2019	3430	none	none	A dog is running on the road	There are no dogs running on the road	3.4
3724	main_captions	MSRvid	2019	3725	none	none	Two men are competing in a tire race	Two men are competing in a tire competition	4.7
1815	main_captions	MSRvid	2019	1816	none	none	The cat is playing keyboards	A cat is playing keyboards	5.0
580	main_captions	MSRvid	2019	581	none	none	A group of mothers in uniform are standing near the children and one is kissing the gate.	A crowd of people are near the water.	1.7
2418	main_captions	MSRvid	2019	2419	none	none	A man plays a piano at a concert.	A man is playing a guitar	2.8
3424	main_captions	MSRvid	2019	3425	none	none	The microphone in front of the talking parrot is being muted	A parrot is talking	3.1
3722	main_captions	MSRvid	2019	3723	none	none	A girl dressed in purple and blue is walking slowly beside her bicycle at night.	A girl dressed in purple and blue is riding beside her bike at night	4.3
1809	main_captions	MSRvid	2019	1810	none	none	Someone is playing a piano	A piano is being played by someone	5.0
579	main_captions	MSRvid	2019	580	none	none	A woman is putting on makeup	A man is playing the guitar	1.0
2391	main_captions	MSRvid	2019	2392	none	none	Paper and scissors both cut	The piece of paper is being cut	2.8
3422	main_captions	MSRvid	2019	3423	none	none	A man is betting race	A man is running down the road	3.3
3720	main_captions	MSRvid	2019	3721	none	none	A woman is boiling pasta in the water	The person is boiling noodles	4.6
1791	main_captions	MSRvid	2019	1792	none	none	A monkey is brushing the dog	The monkey is brushing the dog	5.0
573	main_captions	MSRvid	2019	574	none	none	The elephant is being led over a woman	A man is recklessly riding a horse	1.5
2388	main_captions	MSRvid	2019	2389	none	none	Two men are making a funny skit with a boxer in front of a crowd of people.	Some boys are in front of people dancing	2.2
3419	main_captions	MSRvid	2019	3420	none	none	The man in the gray t-shirt is sitting on a rock in front of the waterfall	Someone is sitting at the waterfall and is looking at a woman	3.5
3716	main_captions	MSRvid	2019	3717	none	none	A man in a suit is standing in front of a microphone and singing	A man on stage is singing passionately into the microphone.	4.2
1787	main_captions	MSRvid	2019	1788	none	none	A woman is riding a horse	A horse is being ridden by a woman	5.0
563	main_captions	MSRvid	2019	564	none	none	A jet plane is flying	No dogs barking	1.0
2384	main_captions	MSRvid	2019	2385	none	none	A piano is being played by someone	A man is playing a guitar	2.1
3417	main_captions	MSRvid	2019	3418	none	none	A man in a purple-dyed shirt is looking at a man in a black shirt who is making a face that looks funny	A man doing a pose is being watched by another man	3.9
3715	main_captions	MSRvid	2019	3716	none	none	An aircraft is taking off	A plane is taking off	4.7
1779	main_captions	MSRvid	2019	1780	none	none	A man is talking to a girl using an internet camera.	A man is talking to a girl with an internet camera	5.0
559	main_captions	MSRvid	2019	560	none	none	A woman is applying makeup carefully	The singer is leaving the band	1.0
2379	main_captions	MSRvid	2019	2380	none	none	There&#39;s no man performing a trick on a green bike	A man dressed in black is riding a bicycle	2.8
3416	main_captions	MSRvid	2019	3417	none	none	A herd of deer is crossing the street.	A herd of reindeer is crossing a road.	3.8
3713	main_captions	MSRvid	2019	3714	none	none	A man is playing the drums	A man is playing the instrument	4.3
1759	main_captions	MSRvid	2019	1760	none	none	A boy is playing the piano excitedly	A boy is happily playing a piano	5.0
556	main_captions	MSRvid	2019	557	none	none	A person is removing chopped vegetables from a pan on the stove	A man is stroking an alligator in the mouth	1.0
2356	main_captions	MSRvid	2019	2357	none	none	A boy on a snow-covered hill is wearing a red blouse and a black hat and sliding on his knees.	A sleigh is full of children	2.7
3411	main_captions	MSRvid	2019	3412	none	none	There are no women sitting singing a song and playing the guitar	A sitting woman is singing a song and playing the guitar	3.2
3712	main_captions	MSRvid	2019	3713	none	none	A cyclist is pedaling over the top of a fence	The cyclist is pedaling over the top of a fence	4.9
